,Acceleration,Age,Agility,Awareness,BC Vision,Block Shedding,Break Sack,Break Tackle,Carrying,Catch In Traffic,Catching,Change of Dir,College,Deep RR,Finesse Moves,Handedness,Height,Hit Power,Impact Blocking,Injury,Jersey #,Juke Move,Jumping,Kick Accuracy,Kick Power,Kick Return,Lead Blocking,Man Coverage,Medium RR,Overall,Pass Block,Pass Block Finesse,Pass Block Power,Play Action,Play Recognition,Position,Power Moves,Press,Pursuit,Release,Run Block,Run Block Finesse,Run Block Power,Short RR,Signing Bonus,Spec Catch,Speed,Spin Move,Stamina,Stiff Arm,Strength,Tackle,Team,Throw Acc Deep,Throw Acc Mid,Throw Acc Short,Throw On The Run,Throw Power,Throw Under Pressure,Total Salary,Toughness,Trucking,Weight,Years Pro,Zone Coverage,birthDate,collegeName,displayName,height,nflId,nopunctuationname_x,nopunctuationname_y,position,updatedName,updatedName2_x,updatedName2_y,weight
1025,80,22,75,56,74,31,18,63,73,77,77,73,Miami,58,18,Right,76,26,63,88,89,69,82,14,19,10,51,15,62,69,57,57,50,10,35,TE,20,10,36,62,54,56,52,70," $ 710,000.00 ",74,80,61,85,75,71,34,Jets,10,15,20,10,30,14," $ 3,126,382.00 ",82,67,245,0,18,1996-02-23,Miami,Chris Herndon,76,2560738,Chris Herndon,Christopher Herndon IV,TE,Chris Herndon,Chris Herndon,Christopher Herndon IV,252
1026,87,22,73,47,35,70,12,18,40,15,47,33,Yale,5,66,Right,74,76,70,87,49,36,76,12,14,10,14,51,5,63,45,45,45,6,47,LOLB,53,35,76,15,45,45,45,15, $ -   ,20,80,33,87,29,79,78,Cardinals,6,6,6,6,25,10," $ 1,710,000.00 ",85,24,250,0,58,1996-02-23,Miami,Chris Herndon,76,2560738,Chris Herndon,Matthew Oplinger,TE,Chris Herndon,Chris Herndon,Matthew Oplinger,252
1027,91,29,87,87,83,35,22,83,89,67,72,80,Louisville,53,10,Right,70,15,34,88,29,78,74,26,25,75,36,12,61,79,63,40,45,15,28,HB,10,15,40,65,45,27,25,68," $ 2,650,000.00 ",62,88,80,85,78,76,44,Jets,20,30,35,15,35,17," $ 8,500,000.00 ",77,73,204,7,12,1988-10-27,Louisville,Bilal Powell,70,2495328,Bilal Powell,Bilal Powell,RB,Bilal Powell,Bilal Powell,Bilal Powell,204
1028,84,29,72,77,41,67,12,14,50,36,51,29,Central Michigan,24,50,Right,73,70,76,87,43,36,65,20,20,10,73,61,32,71,45,45,45,6,77,MLB,64,50,76,26,45,45,45,42," $ 90,000.00 ",32,78,30,82,47,77,87,Lions,6,6,6,6,25,10," $ 915,000.00 ",75,45,250,7,73,1989-05-12,Central Michigan,Nick Bellore,73,2495262,Nick Bellore,Nick Bellore,FB,Nick Bellore,Nick Bellore,Nick Bellore,250
1029,87,25,79,67,33,68,12,20,49,33,58,35,Marshall,5,64,Right,74,83,81,88,46,50,86,20,16,10,21,62,5,67,45,45,45,6,67,MLB,55,55,77,12,45,45,45,15, $ -   ,35,83,40,85,42,67,77,Jets,6,6,6,6,22,15," $ 705,000.00 ",77,25,232,3,74,1993-04-06,Marshall,Neville Hewitt,74,2553657,Neville Hewitt,Neville Hewitt,OLB,Neville Hewitt,Neville Hewitt,Neville Hewitt,234
1030,69,36,64,74,67,24,37,31,55,10,25,35,USC,13,10,Right,76,12,20,86,8,48,54,15,12,10,10,10,15,65,25,20,20,76,28,QB,10,10,30,12,15,20,20,15," $ 90,000.00 ",12,69,40,90,24,57,24,Lions,72,74,82,76,84,74," $ 1,015,000.00 ",85,20,228,13,28,1982-05-17,USC,Matt Cassel,6-4,2506562,Matt Cassel,Matt Cassel,QB,Matt Cassel,Matt Cassel,Matt Cassel,225
1031,75,25,64,54,25,15,21,16,31,10,27,31,Penn State,10,10,Right,73,12,10,85,5,32,60,77,90,10,10,12,10,72,16,10,10,16,18,K,10,10,19,12,24,10,10,10, $ -   ,12,74,24,84,10,51,39,Rams,30,34,39,22,29,17," $ 555,000.00 ",63,25,191,2,12,1992-12-14,Texas Tech,Bradley Marquez,5-10,2553725,Bradley Marquez,Sam Ficken,WR,Bradley Marquez,Bradley Marquez,Sam Ficken,205
1032,88,25,87,58,76,40,22,71,68,78,72,68,Texas Tech,70,10,Right,70,15,40,88,12,77,92,24,15,53,20,19,72,64,26,14,15,6,13,WR,10,15,17,59,33,12,15,74, $ -   ,68,88,76,87,35,63,25,Lions,6,10,15,10,29,19," $ 705,000.00 ",76,32,205,3,26,1992-12-14,Texas Tech,Bradley Marquez,5-10,2553725,Bradley Marquez,Bradley Marquez,WR,Bradley Marquez,Bradley Marquez,Bradley Marquez,205
1033,94,25,89,50,78,39,22,71,68,78,76,74,Clemson,68,11,Right,74,15,45,82,17,77,86,22,23,65,25,16,69,65,44,19,21,24,21,WR,11,16,37,67,49,25,30,67," $ 60,000.00 ",72,93,71,88,70,66,27,Jets,24,22,26,22,31,19," $ 2,400,000.00 ",77,65,209,2,24,1992-10-16,Clemson,Charone Peake,6-2,2555477,Charone Peake,Charone Peake,WR,Charone Peake,Charone Peake,Charone Peake,209
1034,94,24,87,60,76,21,25,61,80,52,61,78,Virginia State,46,10,Right,70,20,28,88,40,83,90,13,18,79,27,12,52,70,39,30,27,17,12,HB,10,13,29,48,27,16,21,56," $ 130,000.00 ",48,92,78,86,65,61,27,Jets,22,26,31,30,37,23," $ 2,554,228.00 ",75,46,185,0,19,1994-07-23,Virginia State,Trenton Cannon,71,2561137,Trenton Cannon,Trenton Cannon,RB,Trenton Cannon,Trenton Cannon,Trenton Cannon,185
1035,92,24,87,53,58,48,11,58,59,54,58,68,Youngstown St.,10,43,Right,72,58,60,89,27,65,81,17,18,50,20,73,14,64,33,34,33,6,53,CB,38,56,68,21,34,34,33,24, $ -   ,50,87,60,90,33,51,56,Buccaneers,6,6,6,6,27,13," $ 480,000.00 ",74,33,185,1,74,1994-07-23,Virginia State,Trenton Cannon,71,2561137,Trenton Cannon,David Rivers,RB,Trenton Cannon,Trenton Cannon,David Rivers,185
1036,92,32,91,85,87,62,17,67,74,62,81,77,Kansas,38,57,Right,73,67,58,87,21,89,96,25,25,67,18,93,45,89,35,35,35,6,85,CB,47,92,77,55,35,35,35,55," $ 4,000,000.00 ",80,88,80,94,30,69,62,Rams,6,6,6,6,40,16," $ 39,000,000.00 ",85,40,205,10,89,1986-02-13,Kansas,Aqib Talib,73,1302,Aqib Talib,Aqib Talib,CB,Aqib Talib,Aqib Talib,Aqib Talib,209
1037,89,25,91,89,75,54,16,66,68,73,81,76,Washington,11,43,Right,72,63,58,95,22,77,89,14,15,45,18,88,14,87,35,35,35,6,89,CB,46,89,82,25,35,35,35,24, $ -   ,74,90,66,87,30,71,58,Rams,6,6,6,6,29,10," $ 10,810,931.00 ",73,25,197,3,87,1993-01-09,Washington,Marcus Peters,72,2552488,Marcus Peters,Marcus Peters,CB,Marcus Peters,Marcus Peters,Marcus Peters,197
1038,92,23,87,56,66,52,10,45,63,42,63,60,Midwestern St.,10,29,Right,71,77,61,88,41,69,85,19,23,35,16,57,13,65,10,35,35,6,56,FS,26,64,76,15,14,35,35,15, $ -   ,41,88,60,88,54,67,70,Rams,6,6,6,6,26,14," $ 2,550,000.00 ",84,46,207,2,65,1994-10-27,Midwestern State,Marqui Christian,71,2556277,Marqui Christian,Marqui Christian,SS,Marqui Christian,Marqui Christian,Marqui Christian,207
1039,88,24,80,60,66,40,13,72,66,80,78,71,Wyoming,48,22,Right,76,35,70,84,47,70,87,19,15,33,55,19,53,72,62,58,61,6,18,TE,14,12,38,69,69,68,67,58," $ 10,000.00 ",76,84,69,88,70,67,39,Patriots,6,10,15,10,13,10," $ 1,675,000.00 ",85,73,239,1,26,1993-11-18,Washington,Cory Littleton,75,2556593,Cory Littleton,Jacob Hollister,ILB,Cory Littleton,Cory Littleton,Jacob Hollister,228
1040,77,24,61,56,12,20,12,7,22,15,24,14,Purdue,5,17,Right,76,46,82,88,65,10,76,22,21,10,83,20,5,69,71,70,72,6,14,LG,28,10,28,15,74,72,73,10, $ -   ,15,62,10,83,23,94,32,Patriots,6,6,6,6,15,10," $ 480,000.00 ",89,36,310,1,19,1993-11-18,Washington,Cory Littleton,75,2556593,Cory Littleton,Jason King,ILB,Cory Littleton,Cory Littleton,Jason King,228
1041,87,24,81,73,22,70,12,20,44,15,52,35,Washington,15,65,Right,75,69,69,86,58,46,80,29,22,10,16,58,15,68,45,45,45,6,73,MLB,60,49,79,20,45,45,45,15, $ -   ,15,81,10,83,28,73,77,Rams,6,6,6,6,18,10," $ 1,620,000.00 ",77,38,225,2,67,1993-11-18,Washington,Cory Littleton,75,2556593,Cory Littleton,Cory Littleton,ILB,Cory Littleton,Cory Littleton,Cory Littleton,228
1042,85,24,83,57,71,36,12,63,67,72,77,59,Oregon,51,25,Right,78,36,62,82,85,64,72,17,18,30,47,12,56,67,61,56,60,6,17,TE,25,10,51,60,58,57,52,61, $ -   ,65,77,62,85,73,76,32,Panthers,6,10,15,10,24,10," $ 1,050,000.00 ",80,69,245,1,15,1993-11-18,Washington,Cory Littleton,75,2556593,Cory Littleton,Evan Baylis,ILB,Cory Littleton,Cory Littleton,Evan Baylis,228
1043,88,24,80,60,66,40,13,72,66,80,78,71,Wyoming,48,22,Right,76,35,70,84,47,70,87,19,15,33,55,19,53,72,62,58,61,6,18,TE,14,12,38,69,69,68,67,58," $ 10,000.00 ",76,84,69,88,70,67,39,Patriots,6,10,15,10,13,10," $ 1,675,000.00 ",85,73,239,1,26,1993-11-18,Wyoming,Jacob Hollister,76,2558956,Jacob Hollister,Jacob Hollister,TE,Jacob Hollister,Jacob Hollister,Jacob Hollister,245
1044,77,24,61,56,12,20,12,7,22,15,24,14,Purdue,5,17,Right,76,46,82,88,65,10,76,22,21,10,83,20,5,69,71,70,72,6,14,LG,28,10,28,15,74,72,73,10, $ -   ,15,62,10,83,23,94,32,Patriots,6,6,6,6,15,10," $ 480,000.00 ",89,36,310,1,19,1993-11-18,Wyoming,Jacob Hollister,76,2558956,Jacob Hollister,Jason King,TE,Jacob Hollister,Jacob Hollister,Jason King,245
1045,87,24,81,73,22,70,12,20,44,15,52,35,Washington,15,65,Right,75,69,69,86,58,46,80,29,22,10,16,58,15,68,45,45,45,6,73,MLB,60,49,79,20,45,45,45,15, $ -   ,15,81,10,83,28,73,77,Rams,6,6,6,6,18,10," $ 1,620,000.00 ",77,38,225,2,67,1993-11-18,Wyoming,Jacob Hollister,76,2558956,Jacob Hollister,Cory Littleton,TE,Jacob Hollister,Jacob Hollister,Cory Littleton,245
1046,85,24,83,57,71,36,12,63,67,72,77,59,Oregon,51,25,Right,78,36,62,82,85,64,72,17,18,30,47,12,56,67,61,56,60,6,17,TE,25,10,51,60,58,57,52,61, $ -   ,65,77,62,85,73,76,32,Panthers,6,10,15,10,24,10," $ 1,050,000.00 ",80,69,245,1,15,1993-11-18,Wyoming,Jacob Hollister,76,2558956,Jacob Hollister,Evan Baylis,TE,Jacob Hollister,Jacob Hollister,Evan Baylis,245
1047,83,23,67,57,22,82,12,23,31,26,28,18,Michigan,13,84,Right,74,82,86,83,73,27,76,12,14,17,30,25,15,76,45,45,45,6,57,DT,72,23,80,23,45,45,45,18," $ 310,000.00 ",23,73,18,86,34,93,83,Raiders,6,6,6,6,12,10," $ 2,734,054.00 ",90,35,282,0,29,1995-05-09,Eastern Washington,Samson Ebukam,75,2558830,Samson Ebukam,Maurice Hurst,OLB,Samson Ebukam,Samson Ebukam,Maurice Hurst,245
1048,89,23,82,65,46,76,12,26,41,42,46,41,Eastern Wash.,7,73,Right,75,84,81,92,50,58,92,20,20,10,21,53,13,75,45,45,45,6,65,LOLB,58,36,82,17,45,45,45,23," $ 610,000.00 ",38,86,48,84,35,83,81,Rams,6,6,6,6,25,15," $ 2,971,000.00 ",87,36,240,1,64,1995-05-09,Eastern Washington,Samson Ebukam,75,2558830,Samson Ebukam,Samson Ebukam,OLB,Samson Ebukam,Samson Ebukam,Samson Ebukam,245
1049,81,22,59,68,15,15,12,7,32,15,18,10,Nevada,5,10,Right,76,27,84,88,63,10,70,13,17,10,85,12,5,74,78,76,79,6,16,RG,20,10,23,12,79,80,78,10," $ 3,540,000.00 ",12,67,10,86,10,82,29,Browns,6,6,6,6,23,10," $ 7,518,518.00 ",87,23,300,0,12,1995-05-09,Eastern Washington,Samson Ebukam,75,2558830,Samson Ebukam,Austin Corbett,OLB,Samson Ebukam,Samson Ebukam,Austin Corbett,245
1050,91,33,88,90,95,45,22,78,78,91,96,74,Kansas State,80,15,Right,75,12,45,87,82,88,84,25,25,71,25,15,87,86,25,25,25,6,15,WR,15,10,39,88,53,30,35,86," $ 6,400,000.00 ",93,88,78,96,65,67,31,Raiders,6,10,15,10,37,20," $ 8,168,750.00 ",85,45,217,10,20,1985-05-31,Kansas State,Jordy Nelson,6-3,1032,Jordy Nelson,Jordy Nelson,WR,Jordy Nelson,Jordy Nelson,Jordy Nelson,217
1051,91,31,84,85,79,43,12,73,68,83,87,72,South Carolina,68,10,Right,77,12,63,84,87,76,91,19,15,11,48,10,75,85,69,68,66,6,21,TE,10,10,35,74,54,53,50,78," $ 2,500,000.00 ",86,85,79,91,76,67,44,Raiders,6,10,15,10,25,15," $ 7,500,000.00 ",77,62,254,9,24,1987-04-07,South Carolina,Jared Cook,77,71265,Jared Cook,Jared Cook,TE,Jared Cook,Jared Cook,Jared Cook,254
1052,89,27,88,95,55,92,12,31,60,54,62,46,Buffalo,5,88,Right,75,86,88,97,52,55,94,22,24,10,28,46,5,98,45,45,45,6,95,LE,93,45,93,25,45,45,45,15," $ 2,970,000.00 ",52,87,60,95,49,89,92,Raiders,6,6,6,6,32,12," $ 14,536,000.00 ",92,55,252,4,58,1991-02-22,West Alabama,Seth Roberts,74,2550597,Seth Roberts,Khalil Mack,WR,Seth Roberts,Seth Roberts,Khalil Mack,195
1053,92,27,91,83,78,35,22,72,75,81,83,73,West Alabama,77,10,Right,74,12,45,90,10,80,84,20,20,70,25,15,81,77,37,15,20,6,20,WR,10,10,29,71,58,32,39,82," $ 3,000,000.00 ",85,90,75,84,47,53,32,Raiders,6,10,15,10,30,23," $ 8,700,000.00 ",78,43,195,4,30,1991-02-22,West Alabama,Seth Roberts,74,2550597,Seth Roberts,Seth Roberts,WR,Seth Roberts,Seth Roberts,Seth Roberts,195
1054,85,27,75,60,35,24,26,19,44,15,34,29,Miami,10,10,Right,76,55,20,85,16,55,78,81,91,10,14,13,10,76,10,10,10,20,25,P,10,10,60,15,20,16,16,10," $ 500,000.00 ",20,82,40,87,25,59,24,Bears,27,32,36,24,49,13," $ 1,000,000.00 ",65,15,217,4,22,1991-02-22,West Alabama,Seth Roberts,74,2550597,Seth Roberts,Pat ODonnell,WR,Seth Roberts,Seth Roberts,Pat O'Donnell,195
1055,87,27,72,62,45,67,12,12,49,25,37,22,Oregon,5,55,Right,78,73,80,92,76,45,76,25,17,10,82,19,5,65,69,70,69,6,62,RT,75,12,76,15,75,74,74,10, $ -   ,30,77,55,84,40,76,81,Eagles,6,6,6,6,25,10," $ 630,000.00 ",85,52,305,4,35,1991-02-22,West Alabama,Seth Roberts,74,2550597,Seth Roberts,Taylor Hart,WR,Seth Roberts,Seth Roberts,Taylor Hart,195
1056,87,24,78,70,35,80,12,19,26,17,45,29,Clemson,3,60,Right,75,83,78,84,90,26,83,19,20,9,18,56,7,77,45,45,45,6,70,LE,74,22,82,17,45,45,44,14," $ 5,600,000.00 ",17,82,27,80,40,85,84,Bills,6,6,6,6,22,10," $ 10,200,000.00 ",84,32,263,2,61,1994-06-17,Alabama,Amari Cooper,73,2552487,Amari Cooper,Shaq Lawson,WR,Amari Cooper,Amari Cooper,Shaq Lawson,211
1057,88,24,80,62,76,29,22,77,81,55,59,62,Arkansas,50,12,Right,72,29,43,88,36,76,75,13,18,35,39,14,55,63,53,33,38,15,14,HB,11,16,30,52,39,30,36,59," $ 90,000.00 ",48,89,67,87,72,71,28,Broncos,15,20,25,23,27,20," $ 2,508,982.00 ",86,81,224,0,19,1994-06-17,Alabama,Amari Cooper,73,2552487,Amari Cooper,David Williams,WR,Amari Cooper,Amari Cooper,David Williams,211
1058,87,24,78,70,35,80,12,19,26,17,45,29,Clemson,3,60,Right,75,83,78,84,90,26,83,19,20,9,18,56,7,77,45,45,45,6,70,LE,74,22,82,17,45,45,44,14," $ 5,600,000.00 ",17,82,27,80,40,85,84,Bills,6,6,6,6,22,10," $ 10,200,000.00 ",84,32,263,2,61,1994-06-17,Arkansas,Dave Williams,6-1,2561152,Dave Williams,Shaq Lawson,RB,Dave Williams,Dave Williams,Shaq Lawson,229
1059,88,24,80,62,76,29,22,77,81,55,59,62,Arkansas,50,12,Right,72,29,43,88,36,76,75,13,18,35,39,14,55,63,53,33,38,15,14,HB,11,16,30,52,39,30,36,59," $ 90,000.00 ",48,89,67,87,72,71,28,Broncos,15,20,25,23,27,20," $ 2,508,982.00 ",86,81,224,0,19,1994-06-17,Arkansas,Dave Williams,6-1,2561152,Dave Williams,David Williams,RB,Dave Williams,Dave Williams,David Williams,229
1060,86,23,69,87,64,21,76,58,56,20,24,57,California,15,9,Right,76,17,21,90,16,54,67,20,21,11,11,12,17,83,17,18,14,88,21,QB,9,9,28,19,16,10,10,18,,20,78,44,93,34,64,27,Rams,79,84,90,82,94,78," $ 28,700,000.00 ",89,35,223,2,18,1994-10-14,California,Jared Goff,76,2555334,Jared Goff,Jared Goff,QB,Jared Goff,Jared Goff,Jared Goff,223
1061,82,25,85,77,78,32,12,63,78,77,83,60,W. Kentucky,59,17,Right,78,27,65,88,89,65,83,19,21,18,50,14,64,77,54,50,53,10,22,TE,17,17,33,63,74,73,66,68," $ 580,000.00 ",82,80,58,85,63,79,34,Rams,16,18,22,21,26,16," $ 2,870,000.00 ",89,74,257,2,21,1993-01-01,Western Kentucky,Tyler Higbee,78,2555364,Tyler Higbee,Tyler Higbee,TE,Tyler Higbee,Tyler Higbee,Tyler Higbee,257
1062,80,25,65,75,30,80,12,10,45,15,39,10,Miami,4,55,Right,77,81,79,90,72,25,77,21,25,10,19,20,8,73,45,45,45,6,75,DT,79,10,77,25,45,45,45,15, $ -   ,15,66,30,73,35,79,79,Cardinals,6,6,6,6,19,10," $ 630,000.00 ",75,45,293,3,25,1993-01-01,Western Kentucky,Tyler Higbee,78,2555364,Tyler Higbee,Olsen Pierre,TE,Tyler Higbee,Tyler Higbee,Olsen Pierre,257
1063,88,25,87,56,62,70,16,30,65,45,54,45,J. Madison,10,54,Right,73,75,60,92,31,61,83,12,17,35,15,64,10,67,35,35,35,6,56,FS,45,64,83,15,35,35,35,15, $ -   ,44,86,60,87,48,70,73,Bills,6,6,6,6,30,11," $ 1,200,000.00 ",76,55,210,3,68,1993-01-01,Western Kentucky,Tyler Higbee,78,2555364,Tyler Higbee,Dean Marlowe,TE,Tyler Higbee,Tyler Higbee,Dean Marlowe,257
1064,86,35,83,86,35,73,12,31,66,25,74,46,Texas,5,60,Right,75,88,88,82,56,54,74,10,21,10,28,73,5,80,45,45,45,6,86,MLB,50,55,80,20,45,45,45,15," $ 200,000.00 ",45,82,60,93,50,73,85,Raiders,6,6,6,6,8,10," $ 1,300,000.00 ",90,25,242,13,82,1982-11-22,Texas,Derrick Johnson,6-3,2506353,Derrick Johnson,Derrick Johnson,ILB,Derrick Johnson,Derrick Johnson,Derrick Johnson,245
1065,87,28,77,85,40,86,12,17,60,24,62,32,Temple,5,50,Right,74,81,82,96,59,45,89,20,20,10,22,50,8,84,45,45,45,6,85,LOLB,61,60,90,25,45,45,45,15," $ 3,000,000.00 ",20,83,35,91,29,71,90,Raiders,6,6,6,6,25,12," $ 15,000,000.00 ",67,43,241,6,61,1990-04-02,Temple,Tahir Whitehead,73,2532986,Tahir Whitehead,Tahir Whitehead,OLB,Tahir Whitehead,Tahir Whitehead,Tahir Whitehead,241
1066,85,28,83,57,61,61,17,40,57,54,63,55,California,25,42,Right,75,72,55,89,25,69,82,18,22,49,10,63,30,64,35,35,35,10,57,SS,34,63,73,30,35,35,35,40, $ -   ,51,85,49,86,42,72,67,Raiders,10,10,10,10,20,11," $ 555,000.00 ",83,49,225,3,69,1990-04-02,Temple,Tahir Whitehead,73,2532986,Tahir Whitehead,Erik Harris,OLB,Tahir Whitehead,Tahir Whitehead,Erik Harris,241
1067,87,28,77,85,40,86,12,17,60,24,62,32,Temple,5,50,Right,74,81,82,96,59,45,89,20,20,10,22,50,8,84,45,45,45,6,85,LOLB,61,60,90,25,45,45,45,15," $ 3,000,000.00 ",20,83,35,91,29,71,90,Raiders,6,6,6,6,25,12," $ 15,000,000.00 ",67,43,241,6,61,1990-04-02,"California, Pa.",Erik Harris,74,2555568,Erik Harris,Tahir Whitehead,SS,Erik Harris,Erik Harris,Tahir Whitehead,220
1068,85,28,83,57,61,61,17,40,57,54,63,55,California,25,42,Right,75,72,55,89,25,69,82,18,22,49,10,63,30,64,35,35,35,10,57,SS,34,63,73,30,35,35,35,40, $ -   ,51,85,49,86,42,72,67,Raiders,10,10,10,10,20,11," $ 555,000.00 ",83,49,225,3,69,1990-04-02,"California, Pa.",Erik Harris,74,2555568,Erik Harris,Erik Harris,SS,Erik Harris,Erik Harris,Erik Harris,220
1069,90,28,89,88,45,58,10,40,59,45,62,50,N. Illinois,10,35,Right,74,62,47,86,22,71,90,22,18,54,17,87,10,86,35,35,35,6,88,CB,25,87,82,15,35,35,35,20," $ 1,850,000.00 ",50,90,65,90,20,56,62,Raiders,6,6,6,6,17,12," $ 3,460,000.00 ",69,10,193,5,86,1989-10-02,Northern Illinois,Rashaan Melvin,74,2541200,Rashaan Melvin,Rashaan Melvin,CB,Rashaan Melvin,Rashaan Melvin,Rashaan Melvin,194
1070,89,23,79,75,37,67,12,30,27,17,31,40,Auburn,4,86,Right,74,76,81,81,58,35,80,12,14,10,11,43,8,82,45,45,45,6,75,RE,77,30,78,25,45,45,45,15," $ 650,000.00 ",24,83,26,88,27,88,81,Bengals,6,6,6,6,12,12," $ 3,010,000.00 ",74,36,261,1,49,1995-06-29,Ohio State,Gareon Conley,72,2558062,Gareon Conley,Carl Lawson,CB,Gareon Conley,Gareon Conley,Carl Lawson,190
1071,83,23,81,58,27,75,12,22,33,23,41,23,Ohio State,8,77,Right,77,75,82,92,94,33,84,10,10,10,15,36,10,71,45,45,45,6,58,LE,70,18,77,10,45,45,45,12," $ 920,000.00 ",21,78,27,81,33,74,83,Bengals,6,6,6,6,20,14," $ 3,789,468.00 ",91,31,270,0,43,1995-06-29,Ohio State,Gareon Conley,72,2558062,Gareon Conley,Sam Hubbard,CB,Gareon Conley,Gareon Conley,Sam Hubbard,190
1072,89,23,79,75,37,67,12,30,27,17,31,40,Auburn,4,86,Right,74,76,81,81,58,35,80,12,14,10,11,43,8,82,45,45,45,6,75,RE,77,30,78,25,45,45,45,15," $ 650,000.00 ",24,83,26,88,27,88,81,Bengals,6,6,6,6,12,12," $ 3,010,000.00 ",74,36,261,1,49,1995-06-29,Ohio State,Sam Hubbard,77,2560745,Sam Hubbard,Carl Lawson,DE,Sam Hubbard,Sam Hubbard,Carl Lawson,265
1073,83,23,81,58,27,75,12,22,33,23,41,23,Ohio State,8,77,Right,77,75,82,92,94,33,84,10,10,10,15,36,10,71,45,45,45,6,58,LE,70,18,77,10,45,45,45,12," $ 920,000.00 ",21,78,27,81,33,74,83,Bengals,6,6,6,6,20,14," $ 3,789,468.00 ",91,31,270,0,43,1995-06-29,Ohio State,Sam Hubbard,77,2560745,Sam Hubbard,Sam Hubbard,DE,Sam Hubbard,Sam Hubbard,Sam Hubbard,265
1074,89,26,83,72,25,67,12,11,64,38,58,21,Georgia,6,50,Right,74,81,85,92,52,35,85,20,20,10,25,65,11,73,45,45,45,6,72,MLB,61,62,77,27,45,45,45,21, $ -   ,42,84,15,86,42,76,84,Rams,6,6,6,6,25,10," $ 705,000.00 ",83,39,237,3,75,1992-08-19,Georgia,Ramik Wilson,6-2,2552320,Ramik Wilson,Ramik Wilson,ILB,Ramik Wilson,Ramik Wilson,Ramik Wilson,237
1075,81,26,56,77,18,26,12,8,27,14,20,14,Michigan,5,13,Right,78,31,78,89,60,17,70,20,20,9,53,12,5,71,75,73,76,6,19,C,12,8,31,15,80,79,80,13," $ 640,000.00 ",14,68,11,87,15,84,29,Lions,6,6,6,6,24,15," $ 3,100,000.00 ",89,28,308,2,14,1992-08-19,Georgia,Ramik Wilson,6-2,2552320,Ramik Wilson,Graham Glasgow,ILB,Ramik Wilson,Ramik Wilson,Graham Glasgow,237
1076,88,28,86,70,68,40,17,61,75,73,77,60,Beloit College,47,10,Right,76,35,62,86,85,74,90,19,15,40,47,21,52,70,62,58,61,6,25,TE,10,50,33,75,57,55,52,57," $ 1,000,000.00 ",77,86,72,83,63,64,34,Raiders,6,10,15,10,29,10," $ 4,500,000.00 ",75,68,244,6,25,1990-07-25,Beloit,Derek Carrier,75,2534241,Derek Carrier,Derek Carrier,TE,Derek Carrier,Derek Carrier,Derek Carrier,240
1077,90,24,89,76,82,26,24,83,82,60,68,82,Southern Miss,43,12,Right,68,23,41,88,30,84,85,20,21,81,43,14,51,76,43,23,28,15,20,HB,11,16,34,54,44,33,34,58, $ -   ,58,90,73,90,67,65,39,Raiders,18,21,24,19,27,17," $ 1,620,000.00 ",81,72,207,2,19,1993-10-15,Southern Mississippi,Jalen Richard,68,2556885,Jalen Richard,Jalen Richard,RB,Jalen Richard,Jalen Richard,Jalen Richard,207
1078,86,26,79,70,32,68,12,18,28,15,31,33,NW Missouri State,5,61,Right,75,74,78,87,96,35,81,29,22,10,18,53,7,71,35,45,45,6,70,ROLB,81,50,76,20,35,45,45,15, $ -   ,15,81,40,84,39,75,75,Rams,6,6,6,6,18,16," $ 1,907,000.00 ",85,41,265,3,58,1991-09-21,Northwest Missouri State,Matt Longacre,6-3,2553722,Matt Longacre,Matt Longacre,OLB,Matt Longacre,Matt Longacre,Matt Longacre,265
1079,88,24,78,70,81,30,13,78,75,79,83,76,South Alabama,60,10,Right,75,28,68,88,81,81,89,11,15,40,53,12,65,77,57,52,56,6,23,TE,10,25,37,65,61,60,52,68," $ 2,540,000.00 ",81,85,62,85,76,67,36,Rams,6,10,15,10,25,10," $ 6,063,000.00 ",83,77,245,1,12,1994-06-25,South Alabama,Gerald Everett,75,2557889,Gerald Everett,Gerald Everett,TE,Gerald Everett,Gerald Everett,Gerald Everett,240
1080,83,24,72,57,42,66,12,19,31,32,38,29,Florida,5,75,Right,75,86,82,85,91,38,67,15,25,10,12,28,9,69,45,45,45,6,57,LE,64,24,79,13,45,45,45,16, $ -   ,28,76,21,81,45,81,80,Panthers,6,6,6,6,20,10," $ 555,000.00 ",78,34,270,1,36,1994-06-25,South Alabama,Gerald Everett,75,2557889,Gerald Everett,Bryan Cox,TE,Gerald Everett,Gerald Everett,Bryan Cox,240
1081,93,24,89,53,67,47,13,53,59,61,64,63,Auburn,11,36,Right,71,73,46,83,38,71,84,17,18,71,16,69,16,68,35,34,33,6,53,CB,25,78,69,22,35,34,33,26," $ 80,000.00 ",55,90,62,89,36,65,59,Redskins,6,6,6,6,27,13," $ 2,436,000.00 ",77,38,195,1,75,1994-06-25,South Alabama,Gerald Everett,75,2557889,Gerald Everett,Joshua Holsey,TE,Gerald Everett,Gerald Everett,Joshua Holsey,240
1082,91,24,84,54,60,61,14,54,61,62,63,64,Iowa,30,47,Right,74,68,48,77,26,66,80,17,18,63,18,74,37,68,25,34,33,6,54,CB,42,79,70,43,25,34,33,47, $ -   ,57,88,57,84,44,71,70,49ers,6,6,6,6,27,14," $ 555,000.00 ",82,61,200,1,75,1994-06-25,South Alabama,Gerald Everett,75,2557889,Gerald Everett,Greg Mabin,TE,Gerald Everett,Gerald Everett,Greg Mabin,240
