nflId,height,weight,birthDate,collegeName,officialPosition,displayName,Madden displayName,,College from Madden,Birth Date from Madden,Check College,Check Birth date,,
52629,06-Feb,184,04/06/1998,Florida International,CB,Stantley Thomas-Oliver,Stantley Thomas-Oliver III,,#N/A,#N/A,#N/A,#N/A,Stantley Thomas-Oliver III,Stantley Thomas-Oliver III
52631,6-0,176,NA,Memphis,CB,Chris Claybrooks,,,Memphis,17/07/1997,True,False,,False
52633,06-Apr,250,22/07/1997,NA,DE,Kenny Willekes,,,Michigan St.,22/07/1997,False,True,,True
52635,06-May,315,NA,NA,G,Lachavious Simmons,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52637,06-Mar,265,NA,North Carolina State,DE,James Smith-Williams,,,N.C. State,30/07/1997,False,False,,False
52640,06-Feb,320,22/08/1996,Nebraska,DT,Carlos Davis,,,Nebraska,22/08/1996,True,True,,True
52641,06-Apr,247,22/08/1996,Stanford,DE,Casey Toohill,,,Stanford,22/08/1996,True,True,,True
52642,06-Jan,232,08/08/1996,Baylor,MLB,Clay Johnston,,,Baylor,08/08/1996,True,True,,True
52643,06-Mar,285,NA,NA,DE,Jashon Cornell,,,Ohio State,30/12/1996,False,False,,False
52645,06-Jan,200,09/11/1997,Tulane,CB,Thakarius Keyes,,,#N/A,#N/A,#N/A,#N/A,Richie Grant,Richie Grant
52647,05-Nov,185,29/11/1996,Pittsburgh,CB,Dane Jackson,,,Pittsburgh,29/11/1996,True,True,,True
52649,06-Jan,230,20/01/1997,Temple,MLB,Chapelle Russell,,,#N/A,#N/A,#N/A,#N/A,Terrell Edmunds,Terrell Edmunds
52650,06-Apr,250,28/07/1999,Miami,OLB,Jonathan Garvin,,,Miami,28/07/1999,True,True,,True
52651,6-0,186,13/04/1998,Marshall,CB,Chris Jackson,,,Marshall,13/04/1998,True,True,,True
52655,6-0,205,19/05/1997,Minnesota,CB,Chris Williamson,,,Minnesota,19/05/1997,True,True,,True
52660,06-Feb,205,20/09/1997,Florida,WR,Tyrie Cleveland,,,Florida,20/09/1997,True,True,,True
52662,06-May,246,NA,North Dakota State,OLB,Derrek Tuszka,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52663,06-Mar,235,12/03/1997,Georgia,ILB,Tae Crowder,,,Georgia,12/03/1997,True,True,,True
52665,06-Mar,290,09/06/1998,Texas,DT,Malcolm Roach,,,Texas,09/06/1998,True,True,,True
52666,06-May,318,16/08/1996,Oregon,T,Calvin Throckmorton,,,Oregon,16/08/1996,True,True,,True
52673,06-Apr,245,07/11/1996,South Florida,TE,Mitchell Wilcox,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52697,06-Feb,185,16/09/1996,Florida Atlantic,CB,James Pierre,,,FAU,16/09/1996,False,True,,True
52708,05-Sep,205,12/09/1996,Baylor,RB,Jamycal Hasty,,,Baylor,12/09/1996,True,True,,True
52725,06-Mar,250,01/09/1996,North Dakota State,TE,Ben Ellefson,,,#N/A,#N/A,#N/A,#N/A,Jack Fox,Jack Fox
52733,05-Oct,220,09/08/1998,Illinois State,RB,James Robinson,,,Illinois St.,09/08/1998,False,True,,True
52750,05-Sep,175,12/07/1998,Southern Mississippi,WR,DeMichael Harris,De'Michael Harris,,#N/A,#N/A,#N/A,#N/A,De'Michael Harris,De'Michael Harris
52759,06-Feb,305,16/06/1998,Wagner,DT,Chris Williams,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52762,05-Nov,225,24/11/1997,Notre Dame,RB,Tony Jones,,,#N/A,#N/A,#N/A,#N/A,Braden Mann,Braden Mann
52766,6-0,195,19/02/1997,Wake Forest,WR,Kendall Hinton,,,Wake Forest,19/02/1997,True,True,,True
52783,06-Jul,330,21/05/1998,Missouri,G,Yasir Durant,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52792,06-Apr,255,25/06/1998,Missouri S&amp;T,DT,Tershawn Wharton,,,Missouri University of Science & Technology,25/06/1998,False,True,,True
52793,06-Mar,210,28/11/1998,NA,WR,Cody White,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52797,06-Feb,235,26/02/1998,Michigan State,OLB,Joe Bachie,,,#N/A,#N/A,#N/A,#N/A,Jeremy Chinn,Jeremy Chinn
52805,06-Apr,275,27/09/1996,Northwestern,DE,Joe Gaziano,,,Northwestern,27/09/1996,True,True,,True
52810,06-Mar,243,05/11/1997,Florida State,FB,Gabe Nabers,,,Florida State,05/11/1997,True,True,,True
52829,06-Feb,295,15/10/1996,Louisiana State,NT,Breiden Fehoko,,,LSU,15/10/1996,False,True,,True
52830,06-Apr,270,30/01/1998,Texas-San Antonio,DT,Eric Banks,,,UTSA,30/01/1998,False,True,,True
52835,06-Apr,310,05/10/1997,Brown,DT,Michael Hoecht,,,Brown,05/10/1997,True,True,,True
52846,06-May,275,17/08/1995,Weber State,DE,Jonah Williams,,,Alabama,17/11/1997,False,False,,False
52852,05-Nov,211,05/08/1997,Mississippi,FS,Myles Hartsfield,,,Ole Miss,05/08/1997,False,True,,True
52858,06-Mar,240,16/10/1996,Western Michigan,FB,Giovanni Ricci,,,#N/A,#N/A,#N/A,#N/A,Nick Nelson,Nick Nelson
52859,05-Nov,210,28/02/1996,NA,RB,Rodney Smith,,,Minnesota,28/02/1996,False,True,,True
52863,06-Jan,235,02/04/1998,UCLA,ILB,Krys Barnes,,,UCLA,02/04/1998,True,True,,True
52864,05-Nov,204,03/01/1997,Baylor,SS,Henry Black,,,Baylor,03/01/1997,True,True,,True
52878,06-Mar,202,25/02/1997,Penn State,WR,Dan Chisena,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52886,06-Mar,225,14/02/1997,Baylor,OLB,Blake Lynch,,,Baylor,14/02/1997,True,True,,True
52887,06-Mar,296,14/06/1996,Boise State,DT,David Moa,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52894,06-Apr,315,23/03/1998,Missouri,C,Trystan Colon,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52895,06-Jan,205,03/02/1998,Utah,QB,Tyler Huntley,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52912,6-0,210,07/07/1998,Notre Dame,DB,Jalen Elliott,,,#N/A,#N/A,#N/A,#N/A,Chase Claypool,Chase Claypool
52913,06-Apr,205,25/04/1998,Norfolk State,FS,Bobby Price,,,#N/A,#N/A,#N/A,#N/A,Albert Okwuegbunam,Albert Okwuegbunam
52922,05-Nov,196,29/12/1998,Washington,RB,Salvon Ahmed,,,Washington,29/12/1998,True,True,,True
52932,06-Mar,260,18/01/1998,North Texas,OLB,Ladarius Hamilton,,,#N/A,#N/A,#N/A,#N/A,Byron Murphy Jr,Byron Murphy Jr
52938,06-Jun,310,04/06/1997,Texas Tech,T,Terence Steele,,,#N/A,#N/A,#N/A,#N/A,Marquise Brown,Marquise Brown
52939,06-Mar,210,02/02/1996,Temple,SS,Sam Franklin,,,Temple,02/02/1996,True,True,,True
52942,06-Apr,231,13/09/1996,Oregon,TE,Juwan Johnson,,,Oregon,13/09/1996,True,True,,True
52945,05-Nov,185,16/07/1995,Arizona,CB,Jace Whittaker,,,Arizona,16/07/1995,True,True,,True
52962,06-Apr,248,21/11/1996,Maryland,TE,Tyler Mabry,,,Maryland,21/11/1996,True,True,,True
52971,06-Mar,255,NA,NA,OLB,Jamir Jones,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52972,05-Aug,211,06/10/1997,Mississippi,RB,Scottie Phillips,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52979,06-Mar,275,12/06/1997,Mississippi State,OLB,Chauncey Rivers,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52980,05-Nov,188,19/07/1998,Fresno State,FS,Juju Hughes,,,Fresno State,19/07/1998,True,True,,True
52991,05-Aug,180,02/01/1998,Washington,CB,Myles Bryant,,,Washington,02/01/1998,True,True,,True
53000,05-Jun,185,04/01/1998,Arizona,RB,J.J. Taylor,,,Arizona,04/01/1998,True,True,,True
53018,06-Jan,185,09/06/1998,Oklahoma State,CB,A.J. Green,,,Georgia,31/07/1988,False,False,,False
53039,06-Apr,235,NA,NA,DE,Azur Kamara,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53051,05-Oct,190,06/08/1998,Utah,CB,Javelin Guidry,,,Utah,06/08/1998,True,True,,True
53053,06-Mar,255,17/04/1998,Memphis,DE,Bryce Huff,,,Memphis,17/04/1998,True,True,,True
53059,06-Mar,239,24/05/1998,Iowa,MLB,Kristian Welch,,,Iowa,24/05/1998,True,True,,True
53063,06-Mar,270,28/10/1997,Texas State,C,Aaron Brewer,,,#N/A,#N/A,#N/A,#N/A,Antoine Brooks Jr,Antoine Brooks Jr
53065,06-May,255,22/02/1997,Arizona State,TE,Tommy Hudson,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53073,06-Mar,290,28/02/1997,Florida International,DT,Teair Tart,,,FIU,28/02/1997,False,True,,True
53074,06-Mar,215,21/03/1997,Indiana,WR,Nick Westbrook-Ikhine,,,Indiana,21/03/1997,True,True,,True
53079,06-Jan,255,20/08/1997,Toledo,FB,Reggie Gilliam,,,Toledo,20/08/1997,True,True,,True
53091,05-Nov,208,17/05/1996,Oregon State,RB,Artavis Pierce,,,Oregon State,17/05/1996,True,True,,True
53098,06-Feb,204,27/03/1998,Tennessee,WR,Marquez Callaway,,,Tennessee,27/03/1998,True,True,,True
53172,06-Mar,235,03/06/1997,Indiana State,TE,Dominique Dafney,,,Indiana St.,03/06/1997,False,True,,True
53180,6-0,220,NA,NA,RB,Ty'Son Williams,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53315,06-Apr,245,NA,NA,OLB,Aaron Patrick,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53430,06-Jun,220,NA,NA,QB,Trevor Lawrence,,,Clemson,06/10/1999,False,False,,False
53431,06-Feb,208,NA,NA,QB,Zach Wilson,,,BYU,03/08/1999,False,False,,False
53432,06-Apr,226,NA,NA,QB,Trey Lance,,,North Dakota St.,09/05/2000,False,False,,False
53433,06-Jun,250,NA,NA,TE,Kyle Pitts,,,Florida,06/10/2000,False,False,,False
53434,06-Jan,200,NA,NA,WR,Ja'Marr Chase,,,LSU,01/03/2000,False,False,,False
53435,05-Oct,182,NA,NA,WR,Jaylen Waddle,,,Alabama,25/11/1998,False,False,,False
53436,06-Jun,325,NA,NA,T,Penei Sewell,,,Oregon,09/10/2000,False,False,,False
53437,06-Jan,200,NA,NA,CB,Jaycee Horn,,,South Carolina,26/11/1999,False,False,,False
53438,06-Feb,203,NA,NA,CB,Patrick Surtain,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53439,06-Jan,165,NA,NA,WR,DeVonta Smith,,,Alabama,14/11/1998,False,False,,False
53440,06-Mar,223,NA,NA,QB,Justin Fields,,,Ohio State,05/03/1999,False,False,,False
53441,06-Mar,245,NA,NA,OLB,Micah Parsons,,,Penn State,26/05/1999,False,False,,False
53442,06-Mar,305,NA,NA,T,Rashawn Slater,,,Northwestern,26/03/1999,False,False,,False
53443,06-Apr,310,NA,NA,G,Alijah Vera-Tucker,,,USC,17/06/1999,False,False,,False
53444,06-Mar,214,NA,NA,QB,Mac Jones,,,Alabama,05/09/1998,False,False,,False
53445,06-Apr,260,NA,NA,ILB,Zaven Collins,,,Tulsa,19/05/1999,False,False,,False
53446,06-May,305,NA,NA,T,Alex Leatherwood,,,Alabama,05/01/1999,False,False,,False
53447,06-May,266,NA,NA,OLB,Jaelan Phillips,,,Miami,28/05/1999,False,False,,False
53448,06-Apr,234,NA,NA,MLB,Jamin Davis,,,Kentucky,12/12/1998,False,False,,False
53449,6-0,193,NA,NA,WR,Kadarius Toney,,,Florida,27/01/1999,False,False,,False
53450,06-Mar,265,NA,NA,DE,Kwity Paye,,,Michigan,19/11/1998,False,False,,False
53451,06-Feb,207,NA,NA,CB,Caleb Farley,,,Virginia Tech,02/11/1998,False,False,,False
53452,06-May,314,NA,NA,T,Christian Darrisaw,,,Virginia Tech,02/06/1999,False,False,,False
53453,06-Feb,230,NA,NA,RB,Najee Harris,,,Alabama,09/03/1998,False,False,,False
53455,06-Jan,188,NA,NA,CB,Greg Newsome,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53456,06-Feb,210,NA,NA,WR,Rashod Bateman,,,Minnesota,29/11/1999,False,False,,False
53457,06-Jun,270,NA,NA,DE,Payton Turner,,,Houston,07/01/1999,False,False,,False
53458,06-Jan,190,NA,NA,CB,Eric Stokes,,,Georgia,01/03/1999,False,False,,False
53459,06-Jul,253,NA,NA,DE,Gregory Rousseau,,,Miami,05/04/2000,False,False,,False
53460,06-May,252,NA,NA,OLB,Odafe Oweh,,,Penn State,15/12/1998,False,False,,False
53461,06-May,262,NA,NA,OLB,Joe Tryon,,,Washington,30/04/1999,False,False,,False
53462,06-Feb,185,NA,NA,CB,Tyson Campbell,,,Georgia,17/03/2000,False,False,,False
53463,05-Sep,184,NA,NA,WR,Elijah Moore,,,Ole Miss,27/03/2000,False,False,,False
53464,05-Oct,220,NA,NA,RB,Javonte Williams,,,North Carolina,25/04/2000,False,False,,False
53465,06-Jan,196,NA,NA,FS,Jevon Holland,,,Oregon,03/03/2000,False,False,,False
53466,06-Jun,325,NA,NA,G,Landon Dickerson,,,Alabama,30/09/1998,False,False,,False
53467,06-May,310,NA,NA,DT,Christian Barmore,,,Alabama,28/07/1999,False,False,,False
53469,6-0,194,NA,NA,SS,Richie Grant,,,UCF,09/11/1997,False,False,,False
53470,06-Mar,293,NA,NA,DE,Levi Onwuzurike,,,Washington,02/03/1998,False,False,,False
53471,06-Jun,308,NA,NA,T,Liam Eichenberg,,,Notre Dame,19/01/1998,False,False,,False
53472,06-Feb,202,NA,NA,FS,Trevon Moehrig,,,TCU,16/06/1999,False,False,,False
53473,06-Jan,195,NA,NA,CB,Kelvin Joseph,,,Kentucky,11/11/1999,False,False,,False
53475,06-May,345,NA,NA,G,Jackson Carman,,,Clemson,22/01/2000,False,False,,False
53476,05-Oct,180,NA,NA,CB,Asante Samuel,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53478,05-Sep,180,NA,NA,WR,Rondale Moore,,,Purdue,09/06/2000,False,False,,False
53479,06-Feb,250,NA,NA,OLB,Azeez Ojulari,,,Georgia,16/06/2000,False,False,,False
53480,06-May,295,NA,NA,T,Samuel Cosmi,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53481,06-Jan,215,NA,NA,OLB,Jeremiah Owusu-Koramoah,,,Notre Dame,04/11/1999,False,False,,False
53482,06-Jun,299,NA,NA,T,Dillon Radunz,,,North Dakota St.,28/03/1998,False,False,,False
53483,06-Jun,280,NA,NA,DE,Dayo Odeyingbo,,,Vanderbilt,24/09/1999,False,False,,False
53484,06-May,258,NA,NA,TE,Pat Freiermuth,,,Penn State,25/10/1998,False,False,,False
53485,05-Sep,190,NA,NA,WR,D'Wayne Eskridge,,,W. Michigan,23/03/1997,False,False,,False
53487,6-0,232,NA,NA,ILB,Nick Bolton,,,Missouri,10/03/2000,False,False,,False
53488,06-Apr,200,NA,NA,WR,Terrace Marshall,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53489,06-Mar,242,NA,NA,OLB,Pete Werner,,,Ohio State,05/06/1998,False,False,,False
53490,06-Apr,273,NA,NA,DE,Carlos Basham,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53491,06-May,312,NA,NA,C,Josh Myers,,,Ohio State,16/07/1998,False,False,,False
53492,06-May,316,NA,NA,C,Creed Humphrey,,,Oklahoma,28/06/1998,False,False,,False
53494,6-0,203,NA,NA,SS,Andre Cisco,,,Syracuse,23/03/2000,False,False,,False
53496,06-Apr,225,NA,NA,QB,Davis Mills,,,Stanford,21/10/1998,False,False,,False
53497,06-May,320,NA,NA,G,Jalen Mayfield,,,Michigan,23/05/2000,False,False,,False
53499,06-Jun,297,NA,NA,T,Brady Christensen,,,BYU,27/09/1996,False,False,,False
53500,6-0,193,NA,NA,CB,Aaron Robinson,,,UCF,10/11/1997,False,False,,False
53501,06-Feb,315,NA,NA,NT,Alim McNeill,,,N.C. State,11/05/2000,False,False,,False
53502,06-Apr,278,NA,NA,DT,Milton Williams,,,LA. Tech,06/04/1999,False,False,,False
53503,06-Mar,205,NA,NA,CB,Benjamin St-Juste,,,Minnesota,08/09/1997,False,False,,False
53504,06-Feb,280,NA,NA,DT,Osa Odighizuwa,,,UCLA,13/08/1998,False,False,,False
53505,6-0,193,NA,NA,CB,Paulson Adebo,,,Stanford,03/07/1999,False,False,,False
53506,06-Feb,210,NA,NA,WR,Josh Palmer,,,Tennessee,22/09/1999,False,False,,False
53509,06-Mar,223,NA,NA,OLB,Divine Deablo,,,Virginia Tech,17/08/1998,False,False,,False
53510,06-May,253,NA,NA,TE,Hunter Long,,,Boston College,19/08/1998,False,False,,False
53511,06-Jan,185,NA,NA,WR,Dyami Brown,,,North Carolina,01/11/1999,False,False,,False
53512,06-Apr,248,NA,NA,TE,Tommy Tremble,,,Notre Dame,02/06/1998,False,False,,False
53513,06-May,270,NA,NA,DE,Chauncey Golston,,,Iowa,10/02/1998,False,False,,False
53514,05-Oct,215,NA,NA,WR,Amari Rodgers,,,Clemson,23/09/1999,False,False,,False
53516,06-Mar,310,NA,NA,C,Kendrick Green,,,Illinois,22/12/1998,False,False,,False
53517,06-Jan,215,NA,NA,RB,Trey Sermon,,,Ohio State,30/01/1999,False,False,,False
53518,06-Apr,222,NA,NA,WR,Nico Collins,,,Michigan,19/03/1999,False,False,,False
53520,6-0,179,NA,NA,WR,Anthony Schwartz,,,Auburn,05/09/2000,False,False,,False
53521,06-Jan,233,NA,NA,ILB,Monty Rice,,,Georgia,08/01/1999,False,False,,False
53522,06-Sep,321,NA,NA,T,Spencer Brown,,,Northern Iowa,28/02/1998,False,False,,False
53523,06-Jul,344,NA,NA,G,Ben Cleveland,,,Georgia,25/08/1998,False,False,,False
53524,06-May,295,NA,NA,T,Robert Hainsey,,,Notre Dame,12/08/1998,False,False,,False
53526,06-May,245,NA,NA,TE,Tre' McKitty,,,Georgia,12/01/1999,False,False,,False
53527,06-Mar,320,NA,NA,G,Quinn Meinerz,,,Wisc-Whitewater,15/11/1998,False,False,,False
53528,6-0,188,NA,NA,CB,Nahshon Wright,,,Oregon State,23/09/1997,False,False,,False
53529,05-Oct,190,NA,NA,CB,Elijah Molden,,,Washington,30/01/1999,False,False,,False
53530,06-Mar,213,NA,NA,CB,Ifeatu Melifonwu,,,Syracuse,02/05/1999,False,False,,False
53531,6-0,182,NA,NA,CB,Ambry Thomas,,,Michigan,09/09/1999,False,False,,False
53532,06-Feb,230,NA,NA,ILB,Ernest Jones,,,South Carolina,22/11/1999,False,False,,False
53533,6-0,206,NA,NA,FS,Brandon Stephens,,,SMU,29/12/1997,False,False,,False
53534,06-Mar,240,NA,NA,ILB,Baron Browning,,,Ohio State,19/02/1999,False,False,,False
53535,06-Mar,305,NA,NA,DT,Jay Tufele,,,USC,25/07/1999,False,False,,False
53536,05-Oct,200,NA,NA,RB,Michael Carter,,,North Carolina,07/05/1999,False,False,,False
53537,6-0,190,NA,NA,CB,Darren Hall,,,San Diego St.,02/05/2000,False,False,,False
53539,06-May,310,NA,NA,T,James Hudson,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53540,06-Mar,280,NA,NA,DE,Cameron Sample,,,Tulane,20/09/1999,False,False,,False
53541,06-Jan,195,NA,NA,WR,Amon-Ra St. Brown,,,USC,24/10/1999,False,False,,False
53542,06-Jan,245,NA,NA,ILB,Derrick Barnes,,,Purdue,29/05/1999,False,False,,False
53543,06-Mar,300,NA,NA,C,Drew Dalman,,,Stanford,15/10/1998,False,False,,False
53544,06-Mar,233,NA,NA,MLB,Jabril Cox,,,LSU,16/04/1998,False,False,,False
53546,06-Apr,325,NA,NA,NT,Bobby Brown,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53547,06-Apr,235,NA,NA,OLB,Chris Rumph,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53549,6-0,246,NA,NA,RB,Rhamondre Stevenson,,,Oklahoma,23/02/1998,False,False,,False
53553,06-Jun,256,NA,NA,TE,John Bates,,,Boise State,06/11/1997,False,False,,False
53554,06-Jan,195,NA,NA,FS,Camryn Bynum,,,California,19/07/1998,False,False,,False
53555,06-Jan,207,NA,NA,RB,Chuba Hubbard,,,Oklahoma St.,11/06/1999,False,False,,False
53556,06-Mar,235,NA,NA,TE,Kylen Granson,,,SMU,27/03/1998,False,False,,False
53557,06-May,315,NA,NA,T,Dan Moore,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53558,05-Sep,174,NA,NA,WR,Jaelon Darden,,,North Texas,14/01/1999,False,False,,False
53559,06-Feb,195,NA,NA,CB,Robert Rochell,,,Central Arkansas,26/04/1998,False,False,,False
53560,6-0,190,NA,NA,WR,Tylan Wallace,,,Oklahoma St.,13/05/1999,False,False,,False
53564,06-May,270,NA,NA,OLB,Rashad Weaver,,,Pittsburgh,10/11/1997,False,False,,False
53565,05-Nov,191,NA,NA,CB,Marco Wilson,,,Florida,03/03/1999,False,False,,False
53566,05-Oct,186,NA,NA,DB,Tre Brown,,,Oklahoma,24/09/1997,False,False,,False
53570,06-May,211,NA,NA,TE,Jacob Harris,,,UCF,16/04/1997,False,False,,False
53571,06-May,305,NA,NA,T,Royce Newman,,,Ole Miss,17/08/1997,False,False,,False
53572,6-0,210,NA,NA,SS,Tyree Gillespie,,,Missouri,05/09/1998,False,False,,False
53573,06-Jul,265,NA,NA,DE,Joshua Kaindoh,,,Florida State,27/12/1998,False,False,,False
53574,06-Jun,258,NA,NA,TE,Luke Farrell,,,Ohio State,14/10/1997,False,False,,False
53575,06-Jan,220,NA,NA,ILB,Jamien Sherwood,,,Auburn,12/01/2000,False,False,,False
53576,06-Mar,245,NA,NA,TE,Brevin Jordan,,,Miami,16/07/2000,False,False,,False
53577,06-Apr,285,NA,NA,DE,Ta'Quon Graham,,,Texas,01/12/1998,False,False,,False
53579,05-Nov,191,NA,NA,RB,Kenneth Gainwell,,,Memphis,14/03/1999,False,False,,False
53580,06-Jun,332,NA,NA,T,Larry Borom,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53581,06-Jan,205,NA,NA,FS,Caden Sterns,,,Texas,02/11/1999,False,False,,False
53583,05-Oct,190,NA,NA,CB,Michael Carter,,,North Carolina,07/05/1999,False,False,,False
53584,06-May,315,NA,NA,T,Jaylon Moore,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53585,06-Jul,293,NA,NA,DE,Isaiahh Loudermilk,,,Wisconsin,10/10/1997,False,False,,False
53586,06-Jan,179,NA,NA,WR,Ihmir Smith-Marsette,,,Iowa,29/08/1999,False,False,,False
53587,06-Mar,305,NA,NA,DT,Daviyon Nixon,,,Iowa,13/12/1998,False,False,,False
53590,06-Aug,315,NA,NA,T,Tommy Doyle,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53591,06-Apr,240,NA,NA,TE,Noah Gray,,,Duke,30/04/1999,False,False,,False
53595,06-Mar,195,NA,NA,CB,Keith Taylor,,,Washington,20/11/1998,False,False,,False
53596,6-0,195,NA,NA,CB,Nate Hobbs,,,Illinois,24/06/1999,False,False,,False
53598,05-Nov,192,NA,NA,FS,Richard LeCounte,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53599,06-Feb,230,NA,NA,OLB,Garret Wallow,,,TCU,25/01/1999,False,False,,False
53600,06-Mar,258,NA,NA,OLB,Daelin Hayes,,,Notre Dame,16/05/1998,False,False,,False
53601,05-Nov,202,NA,NA,CB,Deommodore Lenoir,,,Oregon,06/10/1999,False,False,,False
53602,06-May,340,NA,NA,DT,Tedarrell Slaton,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53605,6-0,228,NA,NA,ILB,K.J. Britt,,,Auburn,04/06/1999,False,False,,False
53607,05-Nov,190,NA,NA,CB,Shemar Jean-Charles,,,Appalach. St.,20/06/1998,False,False,,False
53609,06-Jan,215,NA,NA,SS,Talanoa Hufanga,,,USC,01/02/2000,False,False,,False
53611,06-Apr,268,NA,NA,OLB,Adetokunbo Ogundeji,,,Notre Dame,09/10/1998,False,False,,False
53612,05-Sep,195,NA,NA,RB,Avery Williams,,,Boise State,15/07/1998,False,False,,False
53614,06-Apr,235,NA,NA,ILB,Nick Niemann,,,Iowa,02/12/1997,False,False,,False
53615,06-Apr,215,NA,NA,ILB,Hamsah Nasirildeen,,,Florida State,17/01/1999,False,False,,False
53618,06-Mar,305,NA,NA,DT,Marlon Tuipulotu,,,USC,01/06/1999,False,False,,False
53619,06-Mar,330,NA,NA,C,Trey Hill,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53620,06-Feb,260,NA,NA,DE,Tarron Jackson,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53621,06-May,355,NA,NA,DT,Quinton Bohanna,,,Kentucky,16/03/1999,False,False,,False
53623,05-Nov,221,NA,NA,RB,Elijah Mitchell,,,UL Lafayette,02/05/1998,False,False,,False
53624,06-Feb,318,NA,NA,DT,Roy Lopez,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53625,06-Jan,218,NA,NA,RB,Gary Brightwell,,,Arizona,28/02/1998,False,False,,False
53627,05-Oct,210,NA,NA,RB,Larry Rountree,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53629,05-Nov,178,NA,NA,CB,Brandin Echols,,,Kentucky,16/10/1997,False,False,,False
53630,6-0,190,NA,NA,CB,Rodarius Williams,,,Oklahoma St.,12/09/1996,False,False,,False
53631,05-Nov,216,NA,NA,RB,Chris Evans,,,Michigan,05/10/1997,False,False,,False
53633,05-Oct,190,NA,NA,WR,Shi Smith,,,South Carolina,26/10/1998,False,False,,False
53634,06-Mar,224,NA,NA,WR,Racey McMath,,,LSU,14/06/1999,False,False,,False
53635,06-Jul,305,NA,NA,T,Landon Young,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53636,06-Mar,317,NA,NA,DT,Jonathan Marshall,,,Arkansas,16/09/1997,False,False,,False
53639,06-Mar,265,NA,NA,OLB,Victor Dimukeje,,,Duke,18/11/1999,False,False,,False
53640,05-Sep,185,NA,NA,RB,Demetric Felton,,,UCLA,16/07/1998,False,False,,False
53641,06-Jan,195,NA,NA,SS,Damar Hamlin,,,Pittsburgh,24/03/1998,False,False,,False
53645,06-Mar,232,NA,NA,OLB,Quincy Roche,,,Miami,10/02/1998,False,False,,False
53646,05-Sep,212,NA,NA,RB,Khalil Herbert,,,Virginia Tech,21/04/1998,False,False,,False
53652,06-Feb,185,NA,NA,CB,Tay Gowan,,,UCF,07/01/1998,False,False,,False
53655,06-Jun,325,NA,NA,G,Trey Smith,,,Tennessee,16/06/1999,False,False,,False
53656,06-Apr,205,NA,NA,SS,Israel Mukuamu,,,South Carolina,28/11/1999,False,False,,False
53658,06-May,205,NA,NA,WR,Mike Strachan,,,University of Charleston,13/08/1997,False,False,,False
53662,05-Oct,205,NA,NA,RB,Jake Funk,,,Maryland,11/01/1998,False,False,,False
53663,06-Feb,251,NA,NA,ILB,Patrick Johnson,,,Tulane,10/01/1999,False,False,,False
53668,06-Apr,257,NA,NA,OLB,Jonathon Cooper,,,Ohio State,08/01/1998,False,False,,False
53670,06-Jan,200,NA,NA,FS,Mark Webb,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53674,6-0,180,NA,NA,FS,Tre Norwood,,,Oklahoma,19/04/1999,False,False,,False
53675,06-Mar,252,NA,NA,DE,Shaka Toney,,,Penn State,07/01/1998,False,False,,False
