, Signing Bonus , Total Salary ,Acceleration,Age,Agility,Awareness,BC Vision,Block Shedding,Break Sack,Break Tackle,Carrying,Catch,Catch in Traffic,College,Deep Route Running,Elusiveness,Finesse Moves,Handedness,Height,Hit Power,Impact Blocking,Injury,Jersey #,Juke Move,Jumping,Kick Accuracy,Kick Power,Kick Return,Lead Block,Man Coverage,Medium Route Running,Overall,Pass Block,Pass Block Finesse,Pass Block Power,Play Recognition,Playaction,Position,Power Moves,Press,Pursuit,Release,Run Block,Run Block Finesse,Run Block Power,Short Route Runing,Spec. Catch,Speed,Spin Move,Stamina,Stiff Arm,Strength,Tackle,Team,Throw Accuracy Deep,Throw Accuracy Mid,Throw Accuracy Short,Throw Power,Throw Under Pressure,Throw on the Run,Toughness,Trucking,Weight,Years Pro,Zone Coverage,birthDate,collegeName,displayName,height,nflId,nopunctuationname_x,nopunctuationname_y,position,updatedName,updatedName2_x,updatedName2_y,weight
1048," $ 610,000.00 "," $ 2,971,000.00 ",89,23,82,65,46,76,12,26,41,46,42,Eastern Wash.,7,41,73,Right,75,84,81,92,50,58,92,20,20,10,21,53,13,75,45,45,45,65,6,LOLB,58,36,82,17,45,45,45,23,38,86,48,84,35,83,81,Rams,6,6,6,25,15,6,87,36,240,1,64,1995-05-09,Eastern Washington,Samson Ebukam,75,2558830,Samson Ebukam,Samson Ebukam,OLB,Samson Ebukam,Samson Ebukam,Samson Ebukam,245
1049," $ 3,540,000.00 "," $ 7,518,518.00 ",81,22,59,68,15,15,12,7,32,18,15,Nevada,5,10,10,Right,76,27,84,88,63,10,70,13,17,10,85,12,5,74,78,76,79,16,6,RG,20,10,23,12,79,80,78,10,12,67,10,86,10,82,29,Browns,6,6,6,23,10,6,87,23,300,0,12,1995-05-09,Eastern Washington,Samson Ebukam,75,2558830,Samson Ebukam,Austin Corbett,OLB,Samson Ebukam,Samson Ebukam,Austin Corbett,245
1050," $ 6,400,000.00 "," $ 8,168,750.00 ",91,33,88,90,95,45,22,78,78,96,91,Kansas State,80,74,15,Right,75,12,45,87,82,88,84,25,25,71,25,15,87,86,25,25,25,15,6,WR,15,10,39,88,53,30,35,86,93,88,78,96,65,67,31,Raiders,6,10,15,37,20,10,85,45,217,10,20,1985-05-31,Kansas State,Jordy Nelson,6-3,1032,Jordy Nelson,Jordy Nelson,WR,Jordy Nelson,Jordy Nelson,Jordy Nelson,217
1051," $ 2,500,000.00 "," $ 7,500,000.00 ",91,31,84,85,79,43,12,73,68,87,83,South Carolina,68,72,10,Right,77,12,63,84,87,76,91,19,15,11,48,10,75,85,69,68,66,21,6,TE,10,10,35,74,54,53,50,78,86,85,79,91,76,67,44,Raiders,6,10,15,25,15,10,77,62,254,9,24,1987-04-07,South Carolina,Jared Cook,77,71265,Jared Cook,Jared Cook,TE,Jared Cook,Jared Cook,Jared Cook,254
1052," $ 2,970,000.00 "," $ 14,536,000.00 ",89,27,88,95,55,92,12,31,60,62,54,Buffalo,5,46,88,Right,75,86,88,97,52,55,94,22,24,10,28,46,5,98,45,45,45,95,6,LE,93,45,93,25,45,45,45,15,52,87,60,95,49,89,92,Raiders,6,6,6,32,12,6,92,55,252,4,58,1991-02-22,West Alabama,Seth Roberts,74,2550597,Seth Roberts,Khalil Mack,WR,Seth Roberts,Seth Roberts,Khalil Mack,195
1053," $ 3,000,000.00 "," $ 8,700,000.00 ",92,27,91,83,78,35,22,72,75,83,81,West Alabama,77,73,10,Right,74,12,45,90,10,80,84,20,20,70,25,15,81,77,37,15,20,20,6,WR,10,10,29,71,58,32,39,82,85,90,75,84,47,53,32,Raiders,6,10,15,30,23,10,78,43,195,4,30,1991-02-22,West Alabama,Seth Roberts,74,2550597,Seth Roberts,Seth Roberts,WR,Seth Roberts,Seth Roberts,Seth Roberts,195
1054," $ 500,000.00 "," $ 1,000,000.00 ",85,27,75,60,35,24,26,19,44,34,15,Miami,10,29,10,Right,76,55,20,85,16,55,78,81,91,10,14,13,10,76,10,10,10,25,20,P,10,10,60,15,20,16,16,10,20,82,40,87,25,59,24,Bears,27,32,36,49,13,24,65,15,217,4,22,1991-02-22,West Alabama,Seth Roberts,74,2550597,Seth Roberts,Pat ODonnell,WR,Seth Roberts,Seth Roberts,Pat O'Donnell,195
1055, $ -   ," $ 630,000.00 ",87,27,72,62,45,67,12,12,49,37,25,Oregon,5,22,55,Right,78,73,80,92,76,45,76,25,17,10,82,19,5,65,69,70,69,62,6,RT,75,12,76,15,75,74,74,10,30,77,55,84,40,76,81,Eagles,6,6,6,25,10,6,85,52,305,4,35,1991-02-22,West Alabama,Seth Roberts,74,2550597,Seth Roberts,Taylor Hart,WR,Seth Roberts,Seth Roberts,Taylor Hart,195
1056," $ 5,600,000.00 "," $ 10,200,000.00 ",87,24,78,70,35,80,12,19,26,45,17,Clemson,3,29,60,Right,75,83,78,84,90,26,83,19,20,9,18,56,7,77,45,45,45,70,6,LE,74,22,82,17,45,45,44,14,17,82,27,80,40,85,84,Bills,6,6,6,22,10,6,84,32,263,2,61,1994-06-17,Alabama,Amari Cooper,73,2552487,Amari Cooper,Shaq Lawson,WR,Amari Cooper,Amari Cooper,Shaq Lawson,211
1057," $ 90,000.00 "," $ 2,508,982.00 ",88,24,80,62,76,29,22,77,81,59,55,Arkansas,50,62,12,Right,72,29,43,88,36,76,75,13,18,35,39,14,55,63,53,33,38,14,15,HB,11,16,30,52,39,30,36,59,48,89,67,87,72,71,28,Broncos,15,20,25,27,20,23,86,81,224,0,19,1994-06-17,Alabama,Amari Cooper,73,2552487,Amari Cooper,David Williams,WR,Amari Cooper,Amari Cooper,David Williams,211
1058," $ 5,600,000.00 "," $ 10,200,000.00 ",87,24,78,70,35,80,12,19,26,45,17,Clemson,3,29,60,Right,75,83,78,84,90,26,83,19,20,9,18,56,7,77,45,45,45,70,6,LE,74,22,82,17,45,45,44,14,17,82,27,80,40,85,84,Bills,6,6,6,22,10,6,84,32,263,2,61,1994-06-17,Arkansas,Dave Williams,6-1,2561152,Dave Williams,Shaq Lawson,RB,Dave Williams,Dave Williams,Shaq Lawson,229
1059," $ 90,000.00 "," $ 2,508,982.00 ",88,24,80,62,76,29,22,77,81,59,55,Arkansas,50,62,12,Right,72,29,43,88,36,76,75,13,18,35,39,14,55,63,53,33,38,14,15,HB,11,16,30,52,39,30,36,59,48,89,67,87,72,71,28,Broncos,15,20,25,27,20,23,86,81,224,0,19,1994-06-17,Arkansas,Dave Williams,6-1,2561152,Dave Williams,David Williams,RB,Dave Williams,Dave Williams,David Williams,229
1060,," $ 28,700,000.00 ",86,23,69,87,64,21,76,58,56,24,20,California,15,57,9,Right,76,17,21,90,16,54,67,20,21,11,11,12,17,83,17,18,14,21,88,QB,9,9,28,19,16,10,10,18,20,78,44,93,34,64,27,Rams,79,84,90,94,78,82,89,35,223,2,18,1994-10-14,California,Jared Goff,76,2555334,Jared Goff,Jared Goff,QB,Jared Goff,Jared Goff,Jared Goff,223
1061," $ 580,000.00 "," $ 2,870,000.00 ",82,25,85,77,78,32,12,63,78,83,77,W. Kentucky,59,60,17,Right,78,27,65,88,89,65,83,19,21,18,50,14,64,77,54,50,53,22,10,TE,17,17,33,63,74,73,66,68,82,80,58,85,63,79,34,Rams,16,18,22,26,16,21,89,74,257,2,21,1993-01-01,Western Kentucky,Tyler Higbee,78,2555364,Tyler Higbee,Tyler Higbee,TE,Tyler Higbee,Tyler Higbee,Tyler Higbee,257
1062, $ -   ," $ 630,000.00 ",80,25,65,75,30,80,12,10,45,39,15,Miami,4,10,55,Right,77,81,79,90,72,25,77,21,25,10,19,20,8,73,45,45,45,75,6,DT,79,10,77,25,45,45,45,15,15,66,30,73,35,79,79,Cardinals,6,6,6,19,10,6,75,45,293,3,25,1993-01-01,Western Kentucky,Tyler Higbee,78,2555364,Tyler Higbee,Olsen Pierre,TE,Tyler Higbee,Tyler Higbee,Olsen Pierre,257
1063, $ -   ," $ 1,200,000.00 ",88,25,87,56,62,70,16,30,65,54,45,J. Madison,10,45,54,Right,73,75,60,92,31,61,83,12,17,35,15,64,10,67,35,35,35,56,6,FS,45,64,83,15,35,35,35,15,44,86,60,87,48,70,73,Bills,6,6,6,30,11,6,76,55,210,3,68,1993-01-01,Western Kentucky,Tyler Higbee,78,2555364,Tyler Higbee,Dean Marlowe,TE,Tyler Higbee,Tyler Higbee,Dean Marlowe,257
1064," $ 200,000.00 "," $ 1,300,000.00 ",86,35,83,86,35,73,12,31,66,74,25,Texas,5,46,60,Right,75,88,88,82,56,54,74,10,21,10,28,73,5,80,45,45,45,86,6,MLB,50,55,80,20,45,45,45,15,45,82,60,93,50,73,85,Raiders,6,6,6,8,10,6,90,25,242,13,82,1982-11-22,Texas,Derrick Johnson,6-3,2506353,Derrick Johnson,Derrick Johnson,ILB,Derrick Johnson,Derrick Johnson,Derrick Johnson,245
1065," $ 3,000,000.00 "," $ 15,000,000.00 ",87,28,77,85,40,86,12,17,60,62,24,Temple,5,32,50,Right,74,81,82,96,59,45,89,20,20,10,22,50,8,84,45,45,45,85,6,LOLB,61,60,90,25,45,45,45,15,20,83,35,91,29,71,90,Raiders,6,6,6,25,12,6,67,43,241,6,61,1990-04-02,Temple,Tahir Whitehead,73,2532986,Tahir Whitehead,Tahir Whitehead,OLB,Tahir Whitehead,Tahir Whitehead,Tahir Whitehead,241
1066, $ -   ," $ 555,000.00 ",85,28,83,57,61,61,17,40,57,63,54,California,25,55,42,Right,75,72,55,89,25,69,82,18,22,49,10,63,30,64,35,35,35,57,10,SS,34,63,73,30,35,35,35,40,51,85,49,86,42,72,67,Raiders,10,10,10,20,11,10,83,49,225,3,69,1990-04-02,Temple,Tahir Whitehead,73,2532986,Tahir Whitehead,Erik Harris,OLB,Tahir Whitehead,Tahir Whitehead,Erik Harris,241
1067," $ 3,000,000.00 "," $ 15,000,000.00 ",87,28,77,85,40,86,12,17,60,62,24,Temple,5,32,50,Right,74,81,82,96,59,45,89,20,20,10,22,50,8,84,45,45,45,85,6,LOLB,61,60,90,25,45,45,45,15,20,83,35,91,29,71,90,Raiders,6,6,6,25,12,6,67,43,241,6,61,1990-04-02,"California, Pa.",Erik Harris,74,2555568,Erik Harris,Tahir Whitehead,SS,Erik Harris,Erik Harris,Tahir Whitehead,220
1068, $ -   ," $ 555,000.00 ",85,28,83,57,61,61,17,40,57,63,54,California,25,55,42,Right,75,72,55,89,25,69,82,18,22,49,10,63,30,64,35,35,35,57,10,SS,34,63,73,30,35,35,35,40,51,85,49,86,42,72,67,Raiders,10,10,10,20,11,10,83,49,225,3,69,1990-04-02,"California, Pa.",Erik Harris,74,2555568,Erik Harris,Erik Harris,SS,Erik Harris,Erik Harris,Erik Harris,220
1069," $ 1,850,000.00 "," $ 3,460,000.00 ",90,28,89,88,45,58,10,40,59,62,45,N. Illinois,10,50,35,Right,74,62,47,86,22,71,90,22,18,54,17,87,10,86,35,35,35,88,6,CB,25,87,82,15,35,35,35,20,50,90,65,90,20,56,62,Raiders,6,6,6,17,12,6,69,10,193,5,86,1989-10-02,Northern Illinois,Rashaan Melvin,74,2541200,Rashaan Melvin,Rashaan Melvin,CB,Rashaan Melvin,Rashaan Melvin,Rashaan Melvin,194
1070," $ 650,000.00 "," $ 3,010,000.00 ",89,23,79,75,37,67,12,30,27,31,17,Auburn,4,40,86,Right,74,76,81,81,58,35,80,12,14,10,11,43,8,82,45,45,45,75,6,RE,77,30,78,25,45,45,45,15,24,83,26,88,27,88,81,Bengals,6,6,6,12,12,6,74,36,261,1,49,1995-06-29,Ohio State,Gareon Conley,72,2558062,Gareon Conley,Carl Lawson,CB,Gareon Conley,Gareon Conley,Carl Lawson,190
1071," $ 920,000.00 "," $ 3,789,468.00 ",83,23,81,58,27,75,12,22,33,41,23,Ohio State,8,23,77,Right,77,75,82,92,94,33,84,10,10,10,15,36,10,71,45,45,45,58,6,LE,70,18,77,10,45,45,45,12,21,78,27,81,33,74,83,Bengals,6,6,6,20,14,6,91,31,270,0,43,1995-06-29,Ohio State,Gareon Conley,72,2558062,Gareon Conley,Sam Hubbard,CB,Gareon Conley,Gareon Conley,Sam Hubbard,190
1072," $ 650,000.00 "," $ 3,010,000.00 ",89,23,79,75,37,67,12,30,27,31,17,Auburn,4,40,86,Right,74,76,81,81,58,35,80,12,14,10,11,43,8,82,45,45,45,75,6,RE,77,30,78,25,45,45,45,15,24,83,26,88,27,88,81,Bengals,6,6,6,12,12,6,74,36,261,1,49,1995-06-29,Ohio State,Sam Hubbard,77,2560745,Sam Hubbard,Carl Lawson,DE,Sam Hubbard,Sam Hubbard,Carl Lawson,265
1073," $ 920,000.00 "," $ 3,789,468.00 ",83,23,81,58,27,75,12,22,33,41,23,Ohio State,8,23,77,Right,77,75,82,92,94,33,84,10,10,10,15,36,10,71,45,45,45,58,6,LE,70,18,77,10,45,45,45,12,21,78,27,81,33,74,83,Bengals,6,6,6,20,14,6,91,31,270,0,43,1995-06-29,Ohio State,Sam Hubbard,77,2560745,Sam Hubbard,Sam Hubbard,DE,Sam Hubbard,Sam Hubbard,Sam Hubbard,265
1074, $ -   ," $ 705,000.00 ",89,26,83,72,25,67,12,11,64,58,38,Georgia,6,21,50,Right,74,81,85,92,52,35,85,20,20,10,25,65,11,73,45,45,45,72,6,MLB,61,62,77,27,45,45,45,21,42,84,15,86,42,76,84,Rams,6,6,6,25,10,6,83,39,237,3,75,1992-08-19,Georgia,Ramik Wilson,6-2,2552320,Ramik Wilson,Ramik Wilson,ILB,Ramik Wilson,Ramik Wilson,Ramik Wilson,237
1075," $ 640,000.00 "," $ 3,100,000.00 ",81,26,56,77,18,26,12,8,27,20,14,Michigan,5,14,13,Right,78,31,78,89,60,17,70,20,20,9,53,12,5,71,75,73,76,19,6,C,12,8,31,15,80,79,80,13,14,68,11,87,15,84,29,Lions,6,6,6,24,15,6,89,28,308,2,14,1992-08-19,Georgia,Ramik Wilson,6-2,2552320,Ramik Wilson,Graham Glasgow,ILB,Ramik Wilson,Ramik Wilson,Graham Glasgow,237
1076," $ 1,000,000.00 "," $ 4,500,000.00 ",88,28,86,70,68,40,17,61,75,77,73,Beloit College,47,60,10,Right,76,35,62,86,85,74,90,19,15,40,47,21,52,70,62,58,61,25,6,TE,10,50,33,75,57,55,52,57,77,86,72,83,63,64,34,Raiders,6,10,15,29,10,10,75,68,244,6,25,1990-07-25,Beloit,Derek Carrier,75,2534241,Derek Carrier,Derek Carrier,TE,Derek Carrier,Derek Carrier,Derek Carrier,240
1077, $ -   ," $ 1,620,000.00 ",90,24,89,76,82,26,24,83,82,68,60,Southern Miss,43,82,12,Right,68,23,41,88,30,84,85,20,21,81,43,14,51,76,43,23,28,20,15,HB,11,16,34,54,44,33,34,58,58,90,73,90,67,65,39,Raiders,18,21,24,27,17,19,81,72,207,2,19,1993-10-15,Southern Mississippi,Jalen Richard,68,2556885,Jalen Richard,Jalen Richard,RB,Jalen Richard,Jalen Richard,Jalen Richard,207
1078, $ -   ," $ 1,907,000.00 ",86,26,79,70,32,68,12,18,28,31,15,NW Missouri State,5,33,61,Right,75,74,78,87,96,35,81,29,22,10,18,53,7,71,35,45,45,70,6,ROLB,81,50,76,20,35,45,45,15,15,81,40,84,39,75,75,Rams,6,6,6,18,16,6,85,41,265,3,58,1991-09-21,Northwest Missouri State,Matt Longacre,6-3,2553722,Matt Longacre,Matt Longacre,OLB,Matt Longacre,Matt Longacre,Matt Longacre,265
1079," $ 2,540,000.00 "," $ 6,063,000.00 ",88,24,78,70,81,30,13,78,75,83,79,South Alabama,60,76,10,Right,75,28,68,88,81,81,89,11,15,40,53,12,65,77,57,52,56,23,6,TE,10,25,37,65,61,60,52,68,81,85,62,85,76,67,36,Rams,6,10,15,25,10,10,83,77,245,1,12,1994-06-25,South Alabama,Gerald Everett,75,2557889,Gerald Everett,Gerald Everett,TE,Gerald Everett,Gerald Everett,Gerald Everett,240
1080, $ -   ," $ 555,000.00 ",83,24,72,57,42,66,12,19,31,38,32,Florida,5,29,75,Right,75,86,82,85,91,38,67,15,25,10,12,28,9,69,45,45,45,57,6,LE,64,24,79,13,45,45,45,16,28,76,21,81,45,81,80,Panthers,6,6,6,20,10,6,78,34,270,1,36,1994-06-25,South Alabama,Gerald Everett,75,2557889,Gerald Everett,Bryan Cox,TE,Gerald Everett,Gerald Everett,Bryan Cox,240
1081," $ 80,000.00 "," $ 2,436,000.00 ",93,24,89,53,67,47,13,53,59,64,61,Auburn,11,63,36,Right,71,73,46,83,38,71,84,17,18,71,16,69,16,68,35,34,33,53,6,CB,25,78,69,22,35,34,33,26,55,90,62,89,36,65,59,Redskins,6,6,6,27,13,6,77,38,195,1,75,1994-06-25,South Alabama,Gerald Everett,75,2557889,Gerald Everett,Joshua Holsey,TE,Gerald Everett,Gerald Everett,Joshua Holsey,240
1082, $ -   ," $ 555,000.00 ",91,24,84,54,60,61,14,54,61,63,62,Iowa,30,64,47,Right,74,68,48,77,26,66,80,17,18,63,18,74,37,68,25,34,33,54,6,CB,42,79,70,43,25,34,33,47,57,88,57,84,44,71,70,49ers,6,6,6,27,14,6,82,61,200,1,75,1994-06-25,South Alabama,Gerald Everett,75,2557889,Gerald Everett,Greg Mabin,TE,Gerald Everett,Gerald Everett,Greg Mabin,240
1083," $ 2,540,000.00 "," $ 6,063,000.00 ",88,24,78,70,81,30,13,78,75,83,79,South Alabama,60,76,10,Right,75,28,68,88,81,81,89,11,15,40,53,12,65,77,57,52,56,23,6,TE,10,25,37,65,61,60,52,68,81,85,62,85,76,67,36,Rams,6,10,15,25,10,10,83,77,245,1,12,1994-06-25,Iowa,Greg Mabin,74,2558971,Greg Mabin,Gerald Everett,CB,Greg Mabin,Greg Mabin,Gerald Everett,195
1084, $ -   ," $ 555,000.00 ",83,24,72,57,42,66,12,19,31,38,32,Florida,5,29,75,Right,75,86,82,85,91,38,67,15,25,10,12,28,9,69,45,45,45,57,6,LE,64,24,79,13,45,45,45,16,28,76,21,81,45,81,80,Panthers,6,6,6,20,10,6,78,34,270,1,36,1994-06-25,Iowa,Greg Mabin,74,2558971,Greg Mabin,Bryan Cox,CB,Greg Mabin,Greg Mabin,Bryan Cox,195
1085," $ 80,000.00 "," $ 2,436,000.00 ",93,24,89,53,67,47,13,53,59,64,61,Auburn,11,63,36,Right,71,73,46,83,38,71,84,17,18,71,16,69,16,68,35,34,33,53,6,CB,25,78,69,22,35,34,33,26,55,90,62,89,36,65,59,Redskins,6,6,6,27,13,6,77,38,195,1,75,1994-06-25,Iowa,Greg Mabin,74,2558971,Greg Mabin,Joshua Holsey,CB,Greg Mabin,Greg Mabin,Joshua Holsey,195
1086, $ -   ," $ 555,000.00 ",91,24,84,54,60,61,14,54,61,63,62,Iowa,30,64,47,Right,74,68,48,77,26,66,80,17,18,63,18,74,37,68,25,34,33,54,6,CB,42,79,70,43,25,34,33,47,57,88,57,84,44,71,70,49ers,6,6,6,27,14,6,82,61,200,1,75,1994-06-25,Iowa,Greg Mabin,74,2558971,Greg Mabin,Greg Mabin,CB,Greg Mabin,Greg Mabin,Greg Mabin,195
1087," $ 2,540,000.00 "," $ 6,063,000.00 ",88,24,78,70,81,30,13,78,75,83,79,South Alabama,60,76,10,Right,75,28,68,88,81,81,89,11,15,40,53,12,65,77,57,52,56,23,6,TE,10,25,37,65,61,60,52,68,81,85,62,85,76,67,36,Rams,6,10,15,25,10,10,83,77,245,1,12,1994-06-25,Auburn,Joshua Holsey,5-11,2558858,Joshua Holsey,Gerald Everett,CB,Joshua Holsey,Joshua Holsey,Gerald Everett,195
1088, $ -   ," $ 555,000.00 ",83,24,72,57,42,66,12,19,31,38,32,Florida,5,29,75,Right,75,86,82,85,91,38,67,15,25,10,12,28,9,69,45,45,45,57,6,LE,64,24,79,13,45,45,45,16,28,76,21,81,45,81,80,Panthers,6,6,6,20,10,6,78,34,270,1,36,1994-06-25,Auburn,Joshua Holsey,5-11,2558858,Joshua Holsey,Bryan Cox,CB,Joshua Holsey,Joshua Holsey,Bryan Cox,195
1089," $ 80,000.00 "," $ 2,436,000.00 ",93,24,89,53,67,47,13,53,59,64,61,Auburn,11,63,36,Right,71,73,46,83,38,71,84,17,18,71,16,69,16,68,35,34,33,53,6,CB,25,78,69,22,35,34,33,26,55,90,62,89,36,65,59,Redskins,6,6,6,27,13,6,77,38,195,1,75,1994-06-25,Auburn,Joshua Holsey,5-11,2558858,Joshua Holsey,Joshua Holsey,CB,Joshua Holsey,Joshua Holsey,Joshua Holsey,195
1090, $ -   ," $ 555,000.00 ",91,24,84,54,60,61,14,54,61,63,62,Iowa,30,64,47,Right,74,68,48,77,26,66,80,17,18,63,18,74,37,68,25,34,33,54,6,CB,42,79,70,43,25,34,33,47,57,88,57,84,44,71,70,49ers,6,6,6,27,14,6,82,61,200,1,75,1994-06-25,Auburn,Joshua Holsey,5-11,2558858,Joshua Holsey,Greg Mabin,CB,Joshua Holsey,Joshua Holsey,Greg Mabin,195
1091," $ 650,000.00 "," $ 3,006,000.00 ",88,23,84,68,79,24,22,73,76,85,83,Texas AM,79,72,10,Right,75,28,49,87,83,76,88,14,20,45,29,18,78,73,44,23,25,17,20,WR,10,20,32,69,45,20,27,76,89,88,72,92,70,60,35,Rams,15,20,25,30,20,27,77,50,192,1,26,1995-02-16,Texas A&M,Josh Reynolds,75,2558194,Josh Reynolds,Josh Reynolds,WR,Josh Reynolds,Josh Reynolds,Josh Reynolds,196
1092," $ 250,000.00 "," $ 2,609,000.00 ",87,22,77,69,45,76,12,23,49,53,45,Wake Forest,20,38,62,Right,75,79,73,93,55,48,76,20,20,15,13,51,20,69,45,45,45,69,6,MLB,50,43,82,16,45,45,45,20,40,80,37,86,41,76,83,Raiders,6,6,6,25,10,6,87,33,240,1,59,1995-10-21,Wake Forest,Marquel Lee,75,2557972,Marquel Lee,Marquel Lee,MLB,Marquel Lee,Marquel Lee,Marquel Lee,235
1093," $ 1,050,000.00 "," $ 4,086,437.00 ",78,22,56,55,15,30,12,10,21,22,15,N.C. AT,5,10,13,Right,79,30,80,94,75,12,71,12,17,10,82,13,5,69,79,80,75,16,6,LT,18,10,30,12,77,78,76,12,15,60,10,91,14,77,31,Raiders,6,6,6,22,15,6,93,30,314,0,15,1995-10-21,Wake Forest,Marquel Lee,75,2557972,Marquel Lee,Brandon Parker,MLB,Marquel Lee,Marquel Lee,Brandon Parker,235
1094," $ 580,000.00 "," $ 2,944,000.00 ",75,22,49,67,19,19,12,7,24,31,20,Florida,5,14,10,Right,78,41,76,90,71,15,55,14,17,10,77,10,7,66,71,72,70,13,6,LT,10,10,21,15,73,73,73,17,17,58,12,80,31,87,32,Raiders,6,6,6,17,10,6,85,38,357,1,10,1995-10-21,Wake Forest,Marquel Lee,75,2557972,Marquel Lee,David Sharpe,MLB,Marquel Lee,Marquel Lee,David Sharpe,235
1095, $ -   ," $ 630,000.00 ",92,25,84,71,79,27,18,73,86,56,51,Texas,29,57,5,Right,71,17,45,87,34,78,84,15,19,63,47,10,37,69,58,35,40,16,10,HB,5,5,35,45,51,36,42,44,62,89,76,83,77,73,39,Rams,15,25,30,25,11,10,82,83,222,3,15,1993-05-15,Texas,Malcolm Brown,71,2552382,Malcolm Brown,Malcolm Brown,RB,Malcolm Brown,Malcolm Brown,Malcolm Brown,222
1096, $ -   ," $ 630,000.00 ",85,26,84,60,27,67,12,11,46,50,23,Michigan St.,5,22,79,Right,76,80,68,91,91,31,84,19,20,9,16,47,7,70,20,44,45,60,6,LOLB,64,22,79,17,26,45,44,14,21,78,22,85,27,79,79,Raiders,6,6,6,22,10,6,90,33,251,2,58,1992-03-20,Michigan State,Shilique Calhoun,76,2555294,Shilique Calhoun,Shilique Calhoun,LB,Shilique Calhoun,Shilique Calhoun,Shilique Calhoun,260
1097, $ -   ," $ 1,050,000.00 ",87,23,85,54,67,26,18,62,68,73,72,Oregon,51,58,16,Right,76,30,60,86,82,62,74,20,22,10,45,14,56,65,59,52,58,24,6,TE,22,10,33,60,56,55,50,61,68,81,58,85,71,78,33,Rams,6,6,6,25,10,6,84,70,232,1,24,1994-11-23,Oregon,Johnny Mundt,76,2558875,Johnny Mundt,Johnny Mundt,TE,Johnny Mundt,Johnny Mundt,Johnny Mundt,232
1098," $ 560,000.00 "," $ 1,900,000.00 ",80,29,67,67,10,40,12,9,40,35,10,Villanova,5,17,10,Right,76,24,77,85,71,10,67,6,13,10,78,18,5,68,72,72,73,25,6,LT,10,10,39,12,75,75,71,10,12,63,10,80,10,86,45,Jets,6,6,6,10,10,6,89,10,322,7,12,1989-08-06,Kansas State,Emmanuel Lamur,6-4,2536032,Emmanuel Lamur,Ben Ijalana,OLB,Emmanuel Lamur,Emmanuel Lamur,Ben Ijalana,245
1099," $ 810,000.00 "," $ 2,190,000.00 ",81,26,84,76,52,49,12,42,72,61,55,San Jose St.,35,53,62,Right,72,71,55,90,41,65,80,20,20,10,76,62,43,60,53,35,39,59,6,FB,55,73,75,47,60,48,53,53,50,77,55,84,58,76,73,Raiders,6,6,6,25,16,6,69,59,232,4,69,1992-04-08,San Jose State,Keith Smith,72,2550400,Keith Smith,Keith Smith,FB,Keith Smith,Keith Smith,Keith Smith,240
1100, $ -   ," $ 1,170,000.00 ",89,25,86,65,53,42,15,55,66,64,50,Towson State,10,65,62,Right,72,60,45,94,23,67,87,15,21,60,15,69,11,69,35,35,35,65,6,CB,40,78,62,40,35,35,35,21,60,87,61,88,35,68,45,Titans,6,6,6,36,15,6,70,32,195,2,77,1993-05-03,North Carolina A&T,Tony McRae,70,2556817,Tony McRae,Tye Smith,CB,Tony McRae,Tony McRae,Tye Smith,185
1101, $ -   ," $ 630,000.00 ",88,25,82,58,40,68,12,30,54,51,50,Florida State,6,45,63,Right,74,73,75,80,48,52,82,20,20,15,15,69,12,67,45,45,45,58,6,MLB,57,55,77,12,45,45,45,22,52,82,50,87,45,77,78,Chiefs,6,6,6,25,10,6,81,50,235,2,74,1993-05-03,North Carolina A&T,Tony McRae,70,2556817,Tony McRae,Terrance Smith,CB,Tony McRae,Tony McRae,Terrance Smith,185
1102, $ -   ," $ 555,000.00 ",89,25,88,55,57,60,13,63,62,64,53,North Carolina,11,73,46,Right,70,57,48,89,29,75,87,25,25,68,18,73,17,66,25,35,35,55,6,CB,38,72,71,16,25,35,35,27,50,87,70,86,45,65,62,Bengals,6,6,6,24,15,6,78,37,185,2,68,1993-05-03,North Carolina A&T,Tony McRae,70,2556817,Tony McRae,Tony McRae,CB,Tony McRae,Tony McRae,Tony McRae,185
1103," $ 630,000.00 "," $ 3,047,251.00 ",91,22,80,65,80,20,24,78,82,72,69,Southern Miss,57,76,10,Right,69,23,31,89,25,86,87,13,18,76,30,15,65,72,58,34,39,19,15,HB,10,20,35,62,30,23,28,69,65,91,82,91,81,74,28,Falcons,15,20,25,28,20,18,82,50,195,0,20,1995-09-11,Southern Mississippi,Ito Smith,69,2559924,Ito Smith,Ito Smith,RB,Ito Smith,Ito Smith,Ito Smith,195
1104," $ 150,000.00 "," $ 2,568,013.00 ",82,22,80,60,29,72,12,23,47,53,20,Alabama,5,28,52,Right,72,88,78,78,51,33,78,20,20,10,28,63,5,66,45,45,45,60,6,MLB,60,31,82,12,45,45,45,15,15,81,24,89,23,78,79,Redskins,6,6,6,25,10,6,79,31,232,0,69,1995-09-11,Southern Mississippi,Ito Smith,69,2559924,Ito Smith,Shaun Dion Hamilton,RB,Ito Smith,Ito Smith,Shaun Dion Hamilton,195
